1,2
1,3
3,4
3,5
1,6
1,7
6,8
8,9
6,10
6,11
6,12
6,13
13,14
13,15
13,16
13,17
17,18
17,19
17,20
17,21
21,22
21,23
21,24
17,25
21,26
26,27
26,28
26,29
26,30
26,31
26,32
32,33
32,34
32,35
32,36
32,37
32,38
32,39
32,40
32,41
32,42
42,43
42,44
42,45
