1,3
3,2
3,4
3,5
3,14
12,9
12,13
12,10
14,6
14,12
14,15
15,7
15,12
15,16
16,8
16,11
16,19
19,17
19,20
20,18
20,21
21,23
21,24
23,22
23,24
24,25
25,21
25,26
25,27
25,30
26,27
30,26
30,27
30,28
30,29
30,32
32,34
32,35
32,37
34,33
34,38
35,31
35,36
37,35
37,34
37,40
37,39
37,42
42,40
42,39
42,41
42,43
42,45
43,44
45,46
45,47
45,48
3,49
