1,3
1,78
2,3
3,4
3,9
3,4
4,5
4,7
4,9
4,10
5,6
5,7
7,8
10,11
10,27
11,12
11,13
13,14
13,15
15,16
15,17
15,18
18,19
18,20
20,21
20,22
22,23
22,24
24,25
24,26
27,28
27,29
29,30
29,38
30,31
30,32
32,33
32,34
34,35
34,36
34,37
38,39
38,50
39,40
40,41
40,43
41,42
43,44
43,47
44,45
44,46
47,48
47,49
50,51
50,53
53,52
53,54
54,55
54,56
56,57
56,60
57,58
57,59
52,61
52,62
62,63
62,65
65,69
65,66
65,67
65,70
67,68
70,71
70,72
72,73
72,74
78,77
78,75
78,79
77,76
79,80
